"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Fare","Embarked"
254,"No","3rd","Male",0.0562650709140916,0.432550428041802,-0.47340772456839,-0.324071178487536,"Southampton"
255,"No","3rd","Female",0.865346851525335,-0.474278822276423,2.00780570243417,-0.241313757313476,"Southampton"
256,"Yes","3rd","Female",-0.0172878182323851,-0.474278822276423,2.00780570243417,-0.341260574029635,"Cherbourg"
257,"Yes","1st","Female",0.0562650709140916,-0.474278822276423,-0.47340772456839,0.945714420560054,"Cherbourg"
258,"Yes","1st","Female",0.0562650709140916,-0.474278822276423,-0.47340772456839,1.09261513170185,"Southampton"
259,"Yes","1st","Female",0.424029516646475,-0.474278822276423,-0.47340772456839,9.66174010498166,"Cherbourg"
260,"Yes","2nd","Female",1.52732285384362,-0.474278822276423,0.767198988932891,-0.124849666117153,"Southampton"
261,"No","3rd","Male",0.166594404633807,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
262,"Yes","3rd","Male",-1.92966293604078,3.15303817899648,2.00780570243417,-0.0164349289559982,"Southampton"
263,"No","1st","Male",1.67442863213658,0.432550428041802,0.767198988932891,0.954769943849617,"Southampton"
264,"No","1st","Male",0.791793962378858,-0.474278822276423,-0.47340772456839,-0.648057678403007,"Southampton"
265,"No","3rd","Female",-0.34827581939153,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
266,"No","2nd","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.436762134979874,"Southampton"
267,"No","3rd","Male",-0.973475377136582,3.15303817899648,0.767198988932891,0.150589167273717,"Southampton"
268,"Yes","3rd","Male",-0.311499374818292,0.432550428041802,-0.47340772456839,-0.491598359344449,"Southampton"
269,"Yes","1st","Female",2.11574596701544,-0.474278822276423,0.767198988932891,2.44012730565152,"Southampton"
270,"Yes","1st","Female",0.424029516646475,-0.474278822276423,-0.47340772456839,2.08134344824203,"Southampton"
271,"No","1st","Male",0.718241073232382,-0.474278822276423,-0.47340772456839,-0.0242327406775662,"Southampton"
272,"Yes","3rd","Male",-0.311499374818292,-0.474278822276423,-0.47340772456839,-0.648057678403007,"Southampton"
273,"Yes","2nd","Female",0.865346851525335,-0.474278822276423,0.767198988932891,-0.255651669188617,"Southampton"
274,"No","1st","Male",0.571135294939428,-0.474278822276423,0.767198988932891,-0.0503931412918589,"Cherbourg"
275,"Yes","3rd","Female",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
276,"Yes","1st","Female",2.48351041274782,0.432550428041802,-0.47340772456839,0.920727213296387,"Southampton"
277,"No","3rd","Female",1.15955840811124,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Southampton"
278,"No","2nd","Male",0.0194886263408532,-0.474278822276423,-0.47340772456839,-0.648057678403007,"Southampton"
279,"No","3rd","Male",-1.63545137945487,3.15303817899648,0.767198988932891,-0.0619640877174114,"Queenstown"
280,"Yes","3rd","Female",0.424029516646475,0.432550428041802,0.767198988932891,-0.240559130372679,"Southampton"
281,"No","3rd","Male",2.63061619104078,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
282,"No","3rd","Male",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.490004587245486,"Southampton"
283,"No","3rd","Male",-0.973475377136582,-0.474278822276423,-0.47340772456839,-0.456885520067791,"Southampton"
284,"Yes","3rd","Male",-0.752816709697152,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
285,"No","1st","Male",1.6008757429901,-0.474278822276423,-0.47340772456839,-0.124849666117153,"Southampton"
286,"No","3rd","Male",0.276923738353522,-0.474278822276423,-0.47340772456839,-0.473738855078922,"Cherbourg"
287,"Yes","3rd","Male",0.0562650709140916,-0.474278822276423,-0.47340772456839,-0.456885520067791,"Southampton"
288,"No","3rd","Male",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Southampton"
289,"Yes","2nd","Male",0.938899740671812,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
290,"Yes","3rd","Female",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
291,"Yes","1st","Female",-0.237946485671815,-0.474278822276423,-0.47340772456839,0.938671235779283,"Southampton"
292,"Yes","1st","Female",-0.752816709697152,0.432550428041802,-0.47340772456839,1.18476413669644,"Cherbourg"
293,"No","2nd","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.38896909539607,"Cherbourg"
294,"No","3rd","Female",-0.385052263964768,-0.474278822276423,-0.47340772456839,-0.469965720374937,"Southampton"
295,"No","3rd","Male",-0.385052263964768,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Southampton"
296,"No","1st","Male",0.0194886263408532,-0.474278822276423,-0.47340772456839,-0.090221345057865,"Cherbourg"
297,"No","3rd","Male",-0.421828708538007,-0.474278822276423,-0.47340772456839,-0.502581702925434,"Cherbourg"
298,"No","1st","Female",-2.00321582518726,0.432550428041802,2.00780570243417,2.40164133167088,"Southampton"
299,"Yes","1st","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.0342944332215249,"Southampton"
300,"Yes","1st","Female",1.52732285384362,-0.474278822276423,0.767198988932891,4.33289869726639,"Cherbourg"
301,"Yes","3rd","Female",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
302,"Yes","3rd","Male",-0.311499374818292,1.33937967836003,-0.47340772456839,-0.180188975108926,"Queenstown"
303,"No","3rd","Male",-0.752816709697152,-0.474278822276423,-0.47340772456839,-0.648057678403007,"Southampton"
304,"Yes","2nd","Female",-0.458605153111245,-0.474278822276423,-0.47340772456839,-0.399533872567226,"Queenstown"
305,"No","3rd","Male",-0.274722930245053,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
306,"Yes","1st","Male",-2.08265294546545,0.432550428041802,2.00780570243417,2.40164133167088,"Southampton"
307,"Yes","1st","Female",0.240147293780283,-0.474278822276423,-0.47340772456839,1.58328966731607,"Cherbourg"
308,"Yes","1st","Female",-0.899922487990105,0.432550428041802,-0.47340772456839,1.5433789576712,"Cherbourg"
309,"No","2nd","Male",0.0562650709140916,0.432550428041802,-0.47340772456839,-0.165096436292988,"Cherbourg"
310,"Yes","1st","Female",0.0562650709140916,-0.474278822276423,-0.47340772456839,0.497550535944063,"Cherbourg"
311,"Yes","1st","Female",-0.385052263964768,-0.474278822276423,-0.47340772456839,1.02536881575356,"Cherbourg"
312,"Yes","1st","Female",-0.826369598843628,1.33937967836003,2.00780570243417,4.63181548403933,"Cherbourg"
313,"No","2nd","Female",-0.237946485671815,0.432550428041802,0.767198988932891,-0.124849666117153,"Southampton"
314,"No","3rd","Male",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Southampton"
315,"No","2nd","Male",1.01245262981829,0.432550428041802,0.767198988932891,-0.119818819845174,"Southampton"
316,"Yes","3rd","Female",-0.237946485671815,-0.474278822276423,-0.47340772456839,-0.490004587245486,"Southampton"
317,"Yes","2nd","Female",-0.385052263964768,0.432550428041802,-0.47340772456839,-0.124849666117153,"Southampton"
318,"No","2nd","Male",1.82153441042953,-0.474278822276423,-0.47340772456839,-0.366330287172163,"Southampton"
319,"Yes","1st","Female",0.129817960060568,-0.474278822276423,2.00780570243417,2.66961841387115,"Southampton"
320,"Yes","1st","Female",0.791793962378858,0.432550428041802,0.767198988932891,2.05853761592189,"Cherbourg"
321,"No","3rd","Male",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.502163136515605,"Southampton"
322,"No","3rd","Male",-0.164393596525338,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Southampton"
323,"Yes","2nd","Female",0.0562650709140916,-0.474278822276423,-0.47340772456839,-0.399533872567226,"Queenstown"
324,"Yes","2nd","Female",-0.532158042257722,0.432550428041802,0.767198988932891,-0.064479510853401,"Southampton"
325,"No","3rd","Male",-1.48834560116192,6.78035518026938,2.00780570243417,0.751523754461651,"Southampton"
326,"Yes","1st","Female",0.497582405792952,-0.474278822276423,-0.47340772456839,2.08134344824203,"Cherbourg"
327,"No","3rd","Male",2.33640463445487,-0.474278822276423,-0.47340772456839,-0.522538063917122,"Southampton"
328,"Yes","2nd","Female",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
329,"Yes","3rd","Female",0.129817960060568,0.432550428041802,0.767198988932891,-0.235025199473501,"Southampton"
330,"Yes","1st","Female",-0.973475377136582,-0.474278822276423,0.767198988932891,0.518680090286376,"Cherbourg"
331,"Yes","3rd","Female",-0.752816709697152,1.33937967836003,-0.47340772456839,-0.180188975108926,"Queenstown"
332,"No","1st","Male",1.19633485268448,-0.474278822276423,-0.47340772456839,-0.0745412033973598,"Southampton"
333,"No","1st","Male",0.644688184085905,-0.474278822276423,0.767198988932891,2.44012730565152,"Southampton"
334,"No","3rd","Male",-0.973475377136582,1.33937967836003,-0.47340772456839,-0.285836746820493,"Southampton"
335,"Yes","1st","Female",-0.0172878182323851,0.432550428041802,-0.47340772456839,2.04143273859716,"Southampton"
336,"No","3rd","Male",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Southampton"
337,"No","1st","Male",-0.0172878182323851,0.432550428041802,-0.47340772456839,0.692159768452294,"Southampton"
338,"Yes","1st","Female",0.865346851525335,-0.474278822276423,-0.47340772456839,2.05853761592189,"Cherbourg"
339,"Yes","3rd","Male",1.15955840811124,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
340,"No","1st","Male",1.15955840811124,-0.474278822276423,-0.47340772456839,0.0663224922180623,"Southampton"
341,"Yes","2nd","Male",-2.00321582518726,0.432550428041802,0.767198988932891,-0.124849666117153,"Southampton"
342,"Yes","1st","Female",-0.385052263964768,2.24620892867825,2.00780570243417,4.64439259971928,"Southampton"
343,"No","2nd","Male",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
344,"No","2nd","Male",-0.311499374818292,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
345,"No","2nd","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
346,"Yes","2nd","Female",-0.385052263964768,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
347,"Yes","2nd","Female",0.791793962378858,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
348,"Yes","3rd","Female",-0.1276171519521,0.432550428041802,-0.47340772456839,-0.324071178487536,"Southampton"
349,"Yes","3rd","Male",-1.92966293604078,0.432550428041802,0.767198988932891,-0.328095855505119,"Southampton"
350,"No","3rd","Male",0.938899740671812,-0.474278822276423,-0.47340772456839,-0.473738855078922,"Southampton"
351,"No","3rd","Male",-0.458605153111245,-0.474278822276423,-0.47340772456839,-0.462419450966968,"Southampton"
352,"No","1st","Male",1.3066641864042,-0.474278822276423,-0.47340772456839,0.0562607996741036,"Southampton"
353,"No","3rd","Male",-1.04702826628306,0.432550428041802,0.767198988932891,-0.502581702925434,"Cherbourg"
354,"No","3rd","Male",-0.311499374818292,0.432550428041802,-0.47340772456839,-0.289861423838076,"Southampton"
355,"No","3rd","Male",-0.237946485671815,-0.474278822276423,-0.47340772456839,-0.502666221142803,"Cherbourg"
356,"No","3rd","Male",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.456885520067791,"Southampton"
357,"Yes","1st","Female",-0.532158042257722,-0.474278822276423,0.767198988932891,0.458728501432452,"Southampton"
358,"No","2nd","Female",0.644688184085905,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
359,"Yes","3rd","Female",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.489501502618288,"Queenstown"
360,"Yes","3rd","Female",-0.56893448683096,-0.474278822276423,-0.47340772456839,-0.489501502618288,"Queenstown"
361,"No","3rd","Male",0.791793962378858,0.432550428041802,4.48901912943673,-0.0866152344501103,"Southampton"
362,"No","2nd","Male",-0.0172878182323851,0.432550428041802,-0.47340772456839,-0.090221345057865,"Cherbourg"
363,"No","3rd","Female",1.15955840811124,-0.474278822276423,0.767198988932891,-0.35719024566523,"Cherbourg"
364,"No","3rd","Male",0.424029516646475,-0.474278822276423,-0.47340772456839,-0.506187813533189,"Southampton"
365,"No","3rd","Male",-0.0908407073788618,0.432550428041802,-0.47340772456839,-0.336145209540286,"Queenstown"
366,"No","3rd","Male",0.0562650709140916,-0.474278822276423,-0.47340772456839,-0.502163136515605,"Southampton"
367,"Yes","1st","Female",2.26285174530839,0.432550428041802,-0.47340772456839,0.86622704946278,"Cherbourg"
368,"Yes","3rd","Female",-1.15735760000277,-0.474278822276423,-0.47340772456839,-0.502581702925434,"Cherbourg"
369,"Yes","3rd","Female",-0.56893448683096,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
370,"Yes","1st","Female",-0.385052263964768,-0.474278822276423,-0.47340772456839,0.746492908189672,"Cherbourg"
371,"Yes","1st","Male",-0.311499374818292,0.432550428041802,-0.47340772456839,0.467617000625785,"Cherbourg"
372,"No","3rd","Male",-0.826369598843628,0.432550428041802,-0.47340772456839,-0.517340193548913,"Southampton"
373,"No","3rd","Male",-0.752816709697152,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
374,"No","1st","Male",-0.532158042257722,-0.474278822276423,-0.47340772456839,2.08134344824203,"Cherbourg"
375,"No","3rd","Female",-1.92966293604078,2.24620892867825,0.767198988932891,-0.223957337675147,"Southampton"
376,"Yes","1st","Female",0.240147293780283,0.432550428041802,-0.47340772456839,1.00549697297924,"Cherbourg"
377,"Yes","3rd","Female",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.502163136515605,"Southampton"
378,"No","1st","Male",-0.164393596525338,-0.474278822276423,2.00780570243417,3.60803826769153,"Cherbourg"
379,"No","3rd","Male",-0.679263820550675,-0.474278822276423,-0.47340772456839,-0.567312595737738,"Cherbourg"
380,"No","3rd","Male",-0.752816709697152,-0.474278822276423,-0.47340772456839,-0.491598359344449,"Southampton"
381,"Yes","1st","Female",0.938899740671812,-0.474278822276423,-0.47340772456839,3.93051551372541,"Cherbourg"
382,"Yes","3rd","Female",-2.07676871433373,-0.474278822276423,2.00780570243417,-0.331281387364537,"Cherbourg"
383,"No","3rd","Male",0.203370849207045,-0.474278822276423,-0.47340772456839,-0.488579851581261,"Southampton"
384,"Yes","1st","Female",0.424029516646475,0.432550428041802,-0.47340772456839,0.3983583461687,"Southampton"
385,"No","3rd","Male",-0.385052263964768,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Southampton"
386,"No","2nd","Male",-0.826369598843628,-0.474278822276423,-0.47340772456839,0.831011125558925,"Southampton"
387,"No","3rd","Male",-2.07676871433373,4.05986742931471,2.00780570243417,0.295729082220321,"Southampton"
388,"Yes","2nd","Female",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
389,"No","3rd","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.492520010381475,"Queenstown"
390,"Yes","2nd","Female",-0.899922487990105,-0.474278822276423,-0.47340772456839,-0.406577057347997,"Cherbourg"
391,"Yes","1st","Male",0.497582405792952,0.432550428041802,2.00780570243417,1.76674853214709,"Southampton"
392,"Yes","3rd","Male",-0.605710931404199,-0.474278822276423,-0.47340772456839,-0.49117979293462,"Southampton"
393,"No","3rd","Male",-0.0908407073788618,1.33937967836003,-0.47340772456839,-0.488579851581261,"Southampton"
394,"Yes","1st","Female",-0.458605153111245,0.432550428041802,-0.47340772456839,1.63141876743084,"Cherbourg"
395,"Yes","3rd","Female",-0.385052263964768,-0.474278822276423,2.00780570243417,-0.311997147434786,"Southampton"
396,"No","3rd","Male",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.49117979293462,"Southampton"
397,"No","3rd","Female",0.129817960060568,-0.474278822276423,-0.47340772456839,-0.490004587245486,"Southampton"
398,"No","2nd","Male",1.23311129725772,-0.474278822276423,-0.47340772456839,-0.124849666117153,"Southampton"
399,"No","2nd","Male",-0.458605153111245,-0.474278822276423,-0.47340772456839,-0.436762134979874,"Southampton"
400,"Yes","2nd","Female",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.393496857040851,"Southampton"
401,"Yes","3rd","Male",0.718241073232382,-0.474278822276423,-0.47340772456839,-0.488579851581261,"Southampton"
402,"No","3rd","Male",-0.237946485671815,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
403,"No","3rd","Female",-0.605710931404199,0.432550428041802,-0.47340772456839,-0.450345419914218,"Southampton"
404,"No","3rd","Male",-0.0908407073788618,0.432550428041802,-0.47340772456839,-0.329102024759515,"Southampton"
405,"No","3rd","Female",-0.679263820550675,-0.474278822276423,-0.47340772456839,-0.473738855078922,"Southampton"
406,"No","2nd","Male",0.350476627499998,0.432550428041802,-0.47340772456839,-0.225466591556741,"Southampton"
407,"No","3rd","Male",1.6008757429901,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Southampton"
408,"Yes","2nd","Male",-1.92966293604078,0.432550428041802,0.767198988932891,-0.270744208004555,"Southampton"
409,"No","3rd","Male",-0.605710931404199,-0.474278822276423,-0.47340772456839,-0.491598359344449,"Southampton"
410,"No","3rd","Female",-1.45156915658868,2.24620892867825,0.767198988932891,-0.13558146738454,"Southampton"
411,"No","3rd","Male",-0.385052263964768,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Southampton"
412,"No","3rd","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.510045466454543,"Queenstown"
413,"Yes","1st","Female",0.276923738353522,0.432550428041802,-0.47340772456839,1.16304697950956,"Queenstown"
414,"No","2nd","Male",0.0930415154873299,-0.474278822276423,-0.47340772456839,-0.648057678403007,"Southampton"
415,"Yes","3rd","Male",1.08600551896477,-0.474278822276423,-0.47340772456839,-0.488579851581261,"Southampton"
416,"No","3rd","Female",-0.34827581939153,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
417,"Yes","2nd","Female",0.350476627499998,0.432550428041802,0.767198988932891,0.00595233695430998,"Southampton"
418,"Yes","2nd","Female",-0.826369598843628,-0.474278822276423,2.00780570243417,-0.38645367226008,"Southampton"
419,"No","2nd","Male",0.0562650709140916,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
420,"No","3rd","Female",-1.41479271201544,-0.474278822276423,2.00780570243417,-0.162077928529801,"Southampton"
421,"No","3rd","Male",0.166594404633807,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Cherbourg"
422,"No","3rd","Male",-0.605710931404199,-0.474278822276423,-0.47340772456839,-0.492437504502615,"Queenstown"
423,"No","3rd","Male",-0.0172878182323851,-0.474278822276423,-0.47340772456839,-0.489586020835657,"Southampton"
424,"No","3rd","Female",-0.0908407073788618,0.432550428041802,0.767198988932891,-0.358280933136996,"Southampton"
425,"No","3rd","Male",-0.826369598843628,0.432550428041802,0.767198988932891,-0.241313757313476,"Southampton"
426,"No","3rd","Male",-0.274722930245053,-0.474278822276423,-0.47340772456839,-0.502163136515605,"Southampton"
427,"Yes","2nd","Female",-0.0908407073788618,0.432550428041802,-0.47340772456839,-0.124849666117153,"Southampton"
428,"Yes","2nd","Female",-0.752816709697152,-0.474278822276423,-0.47340772456839,-0.124849666117153,"Southampton"
429,"No","3rd","Male",0.166594404633807,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
430,"Yes","3rd","Male",0.203370849207045,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
431,"Yes","1st","Male",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.113781804318799,"Southampton"
432,"Yes","3rd","Female",-0.311499374818292,0.432550428041802,-0.47340772456839,-0.324071178487536,"Southampton"
433,"Yes","2nd","Female",0.938899740671812,0.432550428041802,-0.47340772456839,-0.124849666117153,"Southampton"
434,"No","3rd","Male",-0.899922487990105,-0.474278822276423,-0.47340772456839,-0.504678559651595,"Southampton"
435,"No","1st","Male",1.52732285384362,0.432550428041802,-0.47340772456839,0.476839548011578,"Southampton"
436,"Yes","1st","Female",-1.12058115542954,0.432550428041802,2.00780570243417,1.76674853214709,"Southampton"
437,"No","3rd","Female",-0.605710931404199,1.33937967836003,2.00780570243417,0.0436836839941552,"Southampton"
438,"Yes","2nd","Female",-0.385052263964768,1.33937967836003,3.24841241593545,-0.270744208004555,"Southampton"
439,"No","1st","Male",2.5570633018943,0.432550428041802,4.48901912943673,4.64439259971928,"Southampton"
440,"No","2nd","Male",0.129817960060568,-0.474278822276423,-0.47340772456839,-0.436762134979874,"Southampton"
441,"Yes","2nd","Female",1.15955840811124,0.432550428041802,0.767198988932891,-0.119818819845174,"Southampton"
442,"No","3rd","Male",-0.679263820550675,-0.474278822276423,-0.47340772456839,-0.456885520067791,"Southampton"
443,"No","3rd","Male",-0.311499374818292,0.432550428041802,-0.47340772456839,-0.491598359344449,"Southampton"
444,"Yes","2nd","Female",-0.0908407073788618,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
445,"Yes","3rd","Male",0.129817960060568,-0.474278822276423,-0.47340772456839,-0.484806716877277,"Southampton"
446,"Yes","1st","Male",-1.8561100468943,-0.474278822276423,2.00780570243417,0.999208415139265,"Southampton"
447,"Yes","2nd","Female",-1.19413404457601,-0.474278822276423,0.767198988932891,-0.255651669188617,"Southampton"
448,"Yes","1st","Male",0.350476627499998,-0.474278822276423,-0.47340772456839,-0.113781804318799,"Southampton"
449,"Yes","3rd","Female",-1.78255715774783,1.33937967836003,0.767198988932891,-0.260515491364366,"Cherbourg"
450,"Yes","1st","Male",1.67442863213658,-0.474278822276423,-0.47340772456839,-0.0342944332215249,"Southampton"
451,"No","2nd","Male",0.497582405792952,0.432550428041802,2.00780570243417,-0.0896337422132979,"Southampton"
452,"No","3rd","Male",-0.0540642628056234,0.432550428041802,-0.47340772456839,-0.246260085368086,"Southampton"
453,"No","1st","Male",0.0562650709140916,-0.474278822276423,-0.47340772456839,-0.0896337422132979,"Cherbourg"
454,"Yes","1st","Male",1.45376996469715,0.432550428041802,-0.47340772456839,1.14502045114781,"Cherbourg"
455,"No","3rd","Male",0.0194886263408532,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
456,"Yes","3rd","Male",-0.0172878182323851,-0.474278822276423,-0.47340772456839,-0.489167454425828,"Cherbourg"
457,"No","1st","Male",2.63061619104078,-0.474278822276423,-0.47340772456839,-0.113781804318799,"Southampton"
458,"Yes","1st","Female",0.424029516646475,0.432550428041802,-0.47340772456839,0.395591380719111,"Southampton"
459,"Yes","2nd","Female",1.52732285384362,-0.474278822276423,-0.47340772456839,-0.436762134979874,"Southampton"
460,"No","3rd","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
461,"Yes","1st","Male",1.38021707555067,-0.474278822276423,-0.47340772456839,-0.113781804318799,"Southampton"
462,"No","3rd","Male",0.350476627499998,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
463,"No","1st","Male",1.3066641864042,-0.474278822276423,-0.47340772456839,0.126692647481815,"Southampton"
464,"No","2nd","Male",1.38021707555067,-0.474278822276423,-0.47340772456839,-0.38645367226008,"Southampton"
465,"No","3rd","Male",-0.237946485671815,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
466,"No","3rd","Male",0.644688184085905,-0.474278822276423,-0.47340772456839,-0.506187813533189,"Southampton"
467,"No","2nd","Male",0.0930415154873299,-0.474278822276423,-0.47340772456839,-0.648057678403007,"Southampton"
468,"No","1st","Male",1.96864018872249,-0.474278822276423,-0.47340772456839,-0.113781804318799,"Southampton"
469,"No","3rd","Male",0.497582405792952,-0.474278822276423,-0.47340772456839,-0.492604528598845,"Queenstown"
470,"Yes","3rd","Female",-2.09515693662035,1.33937967836003,0.767198988932891,-0.260515491364366,"Cherbourg"
471,"No","3rd","Male",0.203370849207045,-0.474278822276423,-0.47340772456839,-0.502163136515605,"Southampton"
472,"No","3rd","Male",0.644688184085905,-0.474278822276423,-0.47340772456839,-0.473738855078922,"Southampton"
473,"Yes","2nd","Female",0.276923738353522,0.432550428041802,2.00780570243417,-0.0896337422132979,"Southampton"
474,"Yes","2nd","Female",-0.458605153111245,-0.474278822276423,-0.47340772456839,-0.370521988285976,"Cherbourg"
475,"No","3rd","Female",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.450093877600619,"Southampton"
476,"No","1st","Male",1.71120507670982,-0.474278822276423,-0.47340772456839,0.3983583461687,"Southampton"
477,"No","2nd","Male",0.350476627499998,0.432550428041802,-0.47340772456839,-0.225466591556741,"Southampton"
478,"No","3rd","Male",-0.0172878182323851,0.432550428041802,-0.47340772456839,-0.506272331750558,"Southampton"
479,"No","3rd","Male",-0.532158042257722,-0.474278822276423,-0.47340772456839,-0.496713723833797,"Southampton"
480,"Yes","3rd","Female",-2.00321582518726,-0.474278822276423,0.767198988932891,-0.400791584135221,"Southampton"
481,"No","3rd","Male",-1.48834560116192,4.05986742931471,2.00780570243417,0.295729082220321,"Southampton"
482,"No","2nd","Male",0.240147293780283,-0.474278822276423,-0.47340772456839,-0.648057678403007,"Southampton"
483,"No","3rd","Male",1.52732285384362,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
484,"Yes","3rd","Female",2.48351041274782,-0.474278822276423,-0.47340772456839,-0.455124723872598,"Southampton"
485,"Yes","1st","Male",-0.311499374818292,0.432550428041802,-0.47340772456839,1.18476413669644,"Cherbourg"
486,"No","3rd","Female",-1.41479271201544,2.24620892867825,0.767198988932891,-0.13558146738454,"Southampton"
487,"Yes","1st","Female",0.424029516646475,0.432550428041802,-0.47340772456839,1.16304697950956,"Southampton"
488,"No","1st","Male",2.11574596701544,-0.474278822276423,-0.47340772456839,-0.0503931412918589,"Cherbourg"
489,"No","3rd","Male",0.0562650709140916,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
490,"Yes","3rd","Male",-1.48834560116192,0.432550428041802,0.767198988932891,-0.328095855505119,"Southampton"
491,"No","3rd","Male",-0.0908407073788618,0.432550428041802,-0.47340772456839,-0.246260085368086,"Southampton"
492,"No","3rd","Male",-0.605710931404199,-0.474278822276423,-0.47340772456839,-0.502163136515605,"Southampton"
493,"No","1st","Male",1.89508729957601,-0.474278822276423,-0.47340772456839,-0.0342944332215249,"Southampton"
494,"No","1st","Male",3.07193352591963,-0.474278822276423,-0.47340772456839,0.348134401666276,"Cherbourg"
495,"No","3rd","Male",-0.605710931404199,-0.474278822276423,-0.47340772456839,-0.486064428445271,"Southampton"
496,"No","3rd","Male",-0.237946485671815,-0.474278822276423,-0.47340772456839,-0.35710773978637,"Cherbourg"
497,"Yes","1st","Female",1.82153441042953,0.432550428041802,-0.47340772456839,0.926933265257501,"Cherbourg"
498,"No","3rd","Male",-0.385052263964768,-0.474278822276423,-0.47340772456839,-0.344194563575453,"Southampton"
499,"No","1st","Female",-0.311499374818292,0.432550428041802,2.00780570243417,2.40164133167088,"Southampton"
500,"No","3rd","Male",-0.385052263964768,-0.474278822276423,-0.47340772456839,-0.49117979293462,"Southampton"
501,"No","3rd","Male",-0.899922487990105,-0.474278822276423,-0.47340772456839,-0.473738855078922,"Southampton"
502,"No","3rd","Female",-0.605710931404199,-0.474278822276423,-0.47340772456839,-0.492101443971647,"Queenstown"
503,"No","3rd","Female",-0.237946485671815,-0.474278822276423,-0.47340772456839,-0.494532348890267,"Queenstown"
504,"No","3rd","Female",0.571135294939428,-0.474278822276423,-0.47340772456839,-0.455124723872598,"Southampton"
505,"Yes","1st","Female",-0.973475377136582,-0.474278822276423,-0.47340772456839,1.09261513170185,"Southampton"
506,"No","1st","Male",-0.826369598843628,0.432550428041802,-0.47340772456839,1.5433789576712,"Cherbourg"
